,timeUS_x,lat,lon,alt,timeS,lat_rad,lon_rad,E_m,N_m,U_m,s,timeUS_y,a_x,a_y,a_z,g_x,g_y,g_z,q_w,q_x,q_y,q_z,a_x_global,a_y_global,a_z_global,a_x_clean,a_y_clean,a_z_clean,v_x,v_y,v_z,v_h,v_g
630,25223369,-35.3670178,149.1651786,1182.06005859375,25.223369,-0.6172709072214414,2.6034234958953855,-0.11425661412825575,-7.244025865701268,597.2100788671695,0.6853417802323059,25223369,-0.34127703309059143,1.3523057699203491,-1.1159284114837646,-0.08769923448562622,-0.07496675848960876,-0.24489134550094604,0.5180906466992291,0.8517864583320274,0.057887228273999766,-0.051874656699681714,-0.09942491028623142,0.3590387024545137,-8.063087573578454,-0.9838172266131628,0.6543800855865294,-4.625073783713241,-4.403997944356379,-0.4061729543122096,-5.804496351754689,4.422688589841017,7.297420932099464
631,25243362,-35.3669923,149.1651776,1181.2,25.243362,-0.6172704621624822,2.603423478442093,-0.11619973818050762,-7.194803577759032,596.3500203295632,0.6849218322693734,25243362,-0.3404426574707031,1.3470088243484497,-1.1104459762573242,-0.08781420439481735,-0.07463867217302322,-0.24581018090248108,0.5182990873656357,0.8514106117779738,0.05974036004423633,-0.05382486014464599,-0.090846005451377,0.35786150312378023,-8.07014184774738,-0.9725620710415351,0.654025338757116,-4.620635045970949,-4.423554890005384,-0.3930934794877587,-5.896921080070625,4.440986416158728,7.382143223555585
632,25263355,-35.3670281,149.165179,1182.3699951171875,25.263355,-0.6172710869903543,2.6034235028767028,-0.113479363674465,-7.263907770296884,597.5200153670503,0.6844649199562971,25263355,-0.339834064245224,1.3435959815979004,-1.1003334522247314,-0.0885998010635376,-0.07439619302749634,-0.24690333008766174,0.5185096557234299,0.8510247078587415,0.061601055394826444,-0.055767315784044744,-0.08241389646672173,0.3517172445518164,-8.077668048950693,-0.9614537113201066,0.6487035326864723,-4.616668235263044,-4.442888278773762,-0.3800707503243732,-5.989261782321478,4.459115386813557,7.466924850974065
633,25303341,-35.3670383,149.1651794,1182.6700439453125,25.303341,-0.617271265013938,2.6034235098580196,-0.1127021130518464,-7.283596640739229,597.8200641726929,0.6831437707736018,25303341,-0.3393561840057373,1.3390274047851562,-1.0848183631896973,-0.08930355310440063,-0.07404077053070068,-0.24912132322788239,0.5189300389270891,0.8502270345426589,0.06534222733137568,-0.05963218727584178,-0.06595694609755338,0.3425880658845844,-8.088584596944386,-0.9396442594773914,0.6412192590218804,-4.604598759434299,-4.480924957020465,-0.35432089414435974,-6.173605815106257,4.494911764036766,7.636598753816382
634,25323335,-35.3670434,149.1651795,1182.81005859375,25.323335,-0.6172713540257299,2.603423511603349,-0.11250780157128235,-7.293441065087726,597.960078810749,0.6836008912095229,25323335,-0.3396315276622772,1.3365378379821777,-1.0758733749389648,-0.0881805494427681,-0.07400794327259064,-0.25035253167152405,0.5191238563368955,0.8498249546383633,0.06722273248578221,-0.06155544243167519,-0.05839265358747825,0.3369865400726654,-8.094710853628547,-0.929403716230543,0.6364401857112814,-4.599232004207239,-4.499609829633617,-0.341548132675362,-6.265616511250384,4.512554015839533,7.721469679531412
635,25343328,-35.3670485,149.1651799,1182.949951171875,25.343328,-0.6172714430375218,2.603423518584666,-0.11173054795519265,-7.30328548979414,598.0999713771129,0.6848972469150754,25343328,-0.3409956693649292,1.3328888416290283,-1.068057894706726,-0.08817466348409653,-0.07398189604282379,-0.25168377161026,0.5193133160757771,0.8494163260573425,0.06911179056369204,-0.06347554788032009,-0.0521161363803537,0.3328525647653918,-8.10116663902882,-0.9204509482866452,0.6331286629053279,-4.594194777696294,-4.518101901787463,-0.3288568876801664,-6.35751860207568,4.530054265404574,7.806371399264096
636,25363321,-35.3670537,149.16518,1183.0899658203125,25.363321,-0.6172715337946428,2.603423520329995,-0.11153623648559616,-7.313322939838034,598.2399860135924,0.6823064155868853,25363321,-0.3401350975036621,1.3312504291534424,-1.0605288743972778,-0.08877267688512802,-0.07403146475553513,-0.2530810236930847,0.5195037498490064,0.8489982046307977,0.07100779773428238,-0.06538956405597714,-0.043332216616785844,0.3281967850862427,-8.106166007978612,-0.9089907777863041,0.6292953357274989,-4.587701134734867,-4.536389916002151,-0.3162370661778337,-6.449305424564296,4.54739918547193,7.891285054498109
637,25403307,-35.3670639,149.1651805,1183.3499755859375,25.403307,-0.6172717118182265,2.6034235290566414,-0.1105646709752828,-7.333011768492051,598.4999957561485,0.7045703984173376,25403307,-0.33876723051071167,1.3275628089904785,-1.045057773590088,-0.08906920254230499,-0.07424105703830719,-0.25600194931030273,0.5198805908374996,0.8481381360889307,0.07481621874128844,-0.06919831497444481,-0.02636080356722387,0.3187137138272862,-8.116760892526585,-0.8866668632631957,0.6214571694711823,-4.575309995460402,-4.5722487688554985,-0.29123145844421766,-6.632486219039796,4.581514440301173,8.061026486275862
638,25423300,-35.367069,149.1651808,1183.469970703125,25.4233,-0.6172718008300184,2.6034235342926295,-0.10998173099508418,-7.342856171833003,598.6199908623787,0.7036814511218507,25423300,-0.34033945202827454,1.3245404958724976,-1.0372120141983032,-0.08801794052124023,-0.07452580332756042,-0.2574959695339203,0.5200531962784861,0.8477034549961049,0.0767328569000014,-0.07110270107500226,-0.02036725783654516,0.31423840570851425,-8.12272805114399,-0.8779970667957432,0.6178043138537306,-4.569784142166589,-4.589889231832332,-0.2788431810261605,-6.723905152586582,4.598351517674044,8.145903091804835
639,25443293,-35.3670436,149.1651797,1182.77,25.443293,-0.6172713575163884,2.6034235150940077,-0.11211917282729479,-7.293827068550962,597.9200202157884,0.7041394695366228,25443293,-0.3406159281730652,1.3217253684997559,-1.0320900678634644,-0.08791894465684891,-0.07472722232341766,-0.2590283453464508,0.52022120416966,0.8472623486621119,0.07865646172382929,-0.07300391976406953,-0.01299751136441748,0.31216838380012013,-8.127570496782294,-0.8679510695868423,0.6165567444466564,-4.563133575893672,-4.60734260237768,-0.26650389070686104,-6.8152023645551685,4.615043897889405,8.230772348284491
640,25463286,-35.3670792,149.1651813,1183.719970703125,25.463286,-0.6172719788536021,2.6034235430192756,-0.1090101652131274,-7.362544991225897,598.8699908398469,0.7032782254347202,25463286,-0.34065431356430054,1.321319341659546,-1.024258017539978,-0.08856283128261566,-0.07501542568206787,-0.2605954110622406,0.5203914835858553,0.8468106153873314,0.08058686038978757,-0.07490155813571968,-0.005039775489292685,0.3066416182142635,-8.131613820025182,-0.8573170829749442,0.6118524313621199,-4.555683887225341,-4.6245892454647635,-0.25422409838088894,-6.906358623325235,4.631571610313925,8.315602504656217
641,25503273,-35.3670894,149.1651817,1183.949951171875,25.503273,-0.6172721568771857,2.6034235500005924,-0.1082329130008037,-7.382233788887661,599.099971285113,0.7032642881633447,25503273,-0.3416045308113098,1.317444920539856,-1.0134419202804565,-0.0888931155204773,-0.0754864364862442,-0.2636927366256714,0.5207292061170866,0.845881305437246,0.08446690555578915,-0.07868451483156437,0.009473841823685589,0.3012697385458654,-8.140099975787045,-0.8374509641884195,0.608125456696362,-4.541184019164766,-4.658435438669012,-0.2298732727174492,-7.0882372961458255,4.664103607099352,8.485102852896356
642,25523266,-35.3670945,149.1651819,1184.050048828125,25.523266,-0.6172722458889777,2.603423553491251,-0.10784428667234024,-7.392078170887751,599.2000689302768,0.6801531669080886,25523266,-0.3404588997364044,1.3173279762268066,-1.008022665977478,-0.08760154247283936,-0.0756983608007431,-0.2652929723262787,0.5208822289420074,0.8454126476622165,0.08641505792978035,-0.08057044438353307,0.018672166044290325,0.2978313094413868,-8.143169829942018,-0.8255763892310415,0.6055094800932033,-4.53276086140852,-4.67505989160747,-0.21774117107183263,-7.178944986144474,4.680127798222671,8.569763551101364
643,25543259,-35.3670995,149.1651822,1184.1600341796875,25.543259,-0.6172723331554403,2.603423558727239,-0.10726134638306442,-7.401729539917949,599.3100542711389,0.6796804761930092,25543259,-0.34076637029647827,1.3148030042648315,-0.9994348287582397,-0.08757484704256058,-0.07601392269134521,-0.26688680052757263,0.5210324748383572,0.8449363118826,0.08836942624651346,-0.0824538266601887,0.02572679211446348,0.2925410418388393,-8.149440905269788,-0.8158455124240951,0.6010416649919759,-4.527538924825072,-4.691468365647365,-0.20567988254998895,-7.2695162729575555,4.695974833829046,8.65436574699443
644,25563252,-35.3671046,149.1651824,1184.260009765625,25.563252,-0.6172724221672321,2.603423562217897,-0.1068727200887934,-7.411573922400891,599.4100298451715,0.6814174549912353,25563252,-0.3397045135498047,1.3145421743392944,-0.9929110407829285,-0.08813327550888062,-0.07622791826725006,-0.2684401571750641,0.521185490945886,0.8444494488995729,0.09032866718891194,-0.08432997192326314,0.03469088452807934,0.28821240474251597,-8.153188975219376,-0.8042051692737056,0.5975354803969726,-4.5197939828634395,-4.707663202286957,-0.19369830611610864,-7.359957936369262,4.7116464065079136,8.73891255735425
645,25603238,-35.3671147,149.1651829,1184.4599609375,25.603238,-0.6172725984454867,2.6034235709445435,-0.10590115313315271,-7.431069663484267,599.609980994038,0.6788056243950905,25603238,-0.3411288261413574,1.3141822814941406,-0.982555627822876,-0.08853888511657715,-0.07654779404401779,-0.2712489366531372,0.5214923391852685,0.8434482306845481,0.09426199997920727,-0.08806530353153987,0.04926834454256243,0.2817270077340789,-8.158618145272461,-0.7842752077856759,0.5926949883911756,-4.502237129094087,-4.739422760424826,-0.1699127560360236,-7.540310620645594,4.742467548301899,8.907709172537986
646,25623231,-35.3671199,149.1651832,1184.550048828125,25.623231,-0.6172726892026077,2.6034235761805316,-0.1053182125209289,-7.4411070600984255,599.7000688726408,0.6784045250452864,25623231,-0.3409960865974426,1.3136661052703857,-0.9770452976226807,-0.08719395101070404,-0.07673773169517517,-0.27266794443130493,0.5216319625906665,0.8429428793417041,0.09623386719276564,-0.08992463831482578,0.05723467995877192,0.2783655326829145,-8.162015988414389,-0.7736326216326932,0.5901559658413313,-4.494141960324796,-4.754996386041606,-0.15808838647203866,-7.6302429242129675,4.75762362626617,8.991973623832985
647,25643224,-35.3670946,149.165182,1184.02,25.643224,-0.617272247634307,2.60342355523658,-0.10764997211166256,-7.39227116066363,599.1700201009596,0.6775305542317744,25643224,-0.3398764133453369,1.3125776052474976,-0.974187433719635,-0.08695739507675171,-0.07693302631378174,-0.2740635275840759,0.5217683899121823,0.8424309011370759,0.09820861438802984,-0.09177686068833703,0.06610468032498314,0.27770902997842806,-8.165030405122767,-0.7620863705297087,0.5903219156381649,-4.4856633651219555,-4.770348200946757,-0.14628773932982916,-7.720009548148793,4.772590707462164,9.076131856934579
648,25663218,-35.3671299,149.1651838,1184.72998046875,25.663218,-0.6172728637355329,2.603423586652507,-0.10415233119406508,-7.460409754596643,599.8800004911312,0.6779749558866953,25663218,-0.3409443199634552,1.311875820159912,-0.9678864479064941,-0.08796914666891098,-0.0766901820898056,-0.27516141533851624,0.5219119483761447,0.8419060960880607,0.10018851452027192,-0.09361786725940131,0.07273743095589716,0.2736870263634243,-8.168698671597772,-0.7527773691620215,0.5871223645244813,-4.47783861968574,-4.785492293752456,-0.13451682886104288,-7.809617677490918,4.787382507259157,9.160194295940977
649,25703204,-35.3671401,149.1651843,1184.8900146484375,25.703204,-0.6172730417591166,2.603423595379153,-0.10318076350919404,-7.480098476359995,600.0400346472387,0.6771164620890948,25703204,-0.34171628952026367,1.3129889965057373,-0.9578564763069153,-0.09036782383918762,-0.07645057886838913,-0.27746742963790894,0.5222338301446097,0.8408102771616203,0.10416092745226108,-0.09726461671222102,0.08799370609025076,0.2671370193895622,-8.173206159214942,-0.732168592554121,0.5822172625532592,-4.459360083480473,-4.815163249289197,-0.11112469449171312,-7.988305029581189,4.816445350570396,9.327977436757838
650,25723197,-35.3671451,149.1651844,1184.9599609375,25.723197,-0.6172731290255792,2.603423597124482,-0.1029864506763869,-7.489749800860325,600.1099809255358,0.676687535585103,25723197,-0.3406684398651123,1.3118112087249756,-0.9536699652671814,-0.08839300274848938,-0.0762476995587349,-0.2784688472747803,0.5223796070533999,0.8402598885424213,0.10614871216026057,-0.0990722804225856,0.0965022221564616,0.2654330646003228,-8.17702031695276,-0.7209838257511368,0.58133576026534,-4.451681229307071,-4.829689687438785,-0.0994932366991073,-8.077384254064468,4.830714375855957,9.41169154663018
651,25743190,-35.3671503,149.1651848,1185.0400390625,25.74319,-0.6172732197827002,2.6034236041057994,-0.10220919561082684,-7.499787187276183,600.1900590382384,0.6762124278412767,25743190,-0.34136784076690674,1.3122416734695435,-0.9502570033073425,-0.08647470921278,-0.07589516043663025,-0.2794104814529419,0.5225087834746639,0.8397119225492938,0.1081375539970685,-0.10086985543722461,0.10379377208871261,0.2635552342243207,-8.178661875629942,-0.7110160250821126,0.5802803823906579,-4.4418297760730345,-4.844004673947639,-0.08788114092904692,-8.166288236829747,4.844801789150673,9.495281351447225
652,25763183,-35.3671553,149.1651851,1185.1099853515625,25.763183,-0.6172733070491628,2.603423609341787,-0.10162625453093564,-7.509438512244938,600.2600053149307,0.6779601123888889,25763183,-0.34071794152259827,1.3140476942062378,-0.9437806606292725,-0.08658712357282639,-0.07568428665399551,-0.2803311049938202,0.5226405400093915,0.8391552979074919,0.11012587917026974,-0.1026525336728495,0.11255096765240193,0.25846202620689185,-8.180870890815743,-0.6995825787816501,0.5760096268745492,-4.432545779347618,-4.858105722891165,-0.07632228785142552,-8.255000932069523,4.8587052088401865,9.578729388331181
653,25783176,-35.3671603,149.1651853,1185.1700439453125,25.783176,-0.6172733943156256,2.6034236128324455,-0.10123762740088567,-7.519089825710475,600.320063897514,0.6748945608685735,25783176,-0.3407079875469208,1.3125956058502197,-0.9385544657707214,-0.08875924348831177,-0.07521260529756546,-0.28100889921188354,0.5227908607157586,0.8385799140795482,0.11211737284716292,-0.10441809402715611,0.1197525242304858,0.2559306163562376,-8.185182319444522,-0.689704771466793,0.5743006695252149,-4.425364196065176,-4.871993733887923,-0.06482321097346558,-8.343549029138735,4.872424960091648,9.662056478481485
654,25803169,-35.3671654,149.1651856,1185.22998046875,25.803169,-0.6172734833274173,2.6034236180684336,-0.10065468608678128,-7.528934164008607,600.3800004093723,0.6749416325124291,25803169,-0.3409687280654907,1.31330406665802,-0.9351153373718262,-0.08962266147136688,-0.07478579878807068,-0.2817193269729614,0.5229490320767018,0.8379924391179192,0.11411060629024451,-0.10616850457322055,0.12738228445841174,0.25410722328792984,-8.186832968580815,-0.6793987605020938,0.5732997289582272,-4.41552183329025,-4.88567997734525,-0.05335122359002615,-8.431926946331185,4.8859712641491075,9.745260757022193
655,25823163,-35.3671705,149.1651858,1185.2900390625,25.823163,-0.6172735723392092,2.6034236215590916,-0.10026605895185835,-7.538778502679308,600.4400589913072,0.674497285825303,25823163,-0.3404315114021301,1.3129425048828125,-0.9324195384979248,-0.08932900428771973,-0.07422417402267456,-0.28240489959716797,0.5231052147381973,0.8373990994140346,0.11610500208307711,-0.10790417557053544,0.13544134571655048,0.2534856806732343,-8.189346279299524,-0.6686634485071814,0.5735006388448518,-4.406542132097742,-4.899156555248716,-0.04188666031309848,-8.52012111979317,4.899335612626333,9.828324035210391
656,25843156,-35.3671454,149.1651845,1184.93,25.843156,-0.6172731342615669,2.603423598869812,-0.1027921360331398,-7.490328839973102,600.0800199865034,0.6740853341587926,25843156,-0.3409499526023865,1.314249873161316,-0.9287092685699463,-0.08787021040916443,-0.07363666594028473,-0.2829434275627136,0.5232502909731672,0.8368059784323588,0.11809802089232531,-0.10962547567821299,0.14290409094065992,0.2511299447678838,-8.19058261203446,-0.6585244525462987,0.5719673554408213,-4.396285452921457,-4.912423789101597,-0.03043598950822204,-8.608118585746812,4.912518074591547,9.91123299188695
657,25863149,-35.3671806,149.1651863,1185.4000244140625,25.863149,-0.6172737486174635,2.603423630285738,-0.09929449031005191,-7.558274143605867,600.5500443197084,0.6745461404682135,25863149,-0.33848923444747925,1.3123136758804321,-0.9244762659072876,-0.08737529814243317,-0.07304497808218002,-0.283346563577652,0.5233932177587114,0.8362081555540555,0.12008856385963093,-0.11132922805444306,0.15207504888489382,0.2499360859250238,-8.195749819753868,-0.6466772438652915,0.5715959490992815,-4.389959648729646,-4.925471237859775,-0.0190043589343872,-8.695950284905464,4.925507900779616,9.994007176212644
658,25903135,-35.3671907,149.165187,1185.5,25.903135,-0.6172739248957181,2.603423642503043,-0.09793429329227163,-7.57776977326058,600.6500198832482,0.6741185101399901,25903135,-0.341912180185318,1.3129503726959229,-0.9183835983276367,-0.08810898661613464,-0.07156707346439362,-0.28442317247390747,0.5236858486563729,0.8349867697370577,0.12407933650541843,-0.11469326280781973,0.16393846354341218,0.24715129875592104,-8.198723652040735,-0.6294613277332266,0.5704560669328187,-4.369947457194075,-4.950999044873537,0.003883060890724134,-8.87112005218281,4.951000567612628,10.159191778913346
659,25923128,-35.3671956,149.1651872,1185.5400390625,25.923128,-0.6172740104168515,2.6034236459937015,-0.09754566578763456,-7.58722803912923,600.6900589334582,0.6727856033180319,25923128,-0.34092211723327637,1.3152886629104614,-0.9140563011169434,-0.08832897245883942,-0.07077224552631378,-0.28479576110839844,0.5238398643105948,0.8343622122251573,0.1260747721623507,-0.11634709791830036,0.1729189275952904,0.24404063946267057,-8.199952084818237,-0.6178046129445752,0.5681678601408883,-4.359682878060359,-4.963467338849522,0.015265314977716153,-8.958385801829179,4.9634908132953495,10.241529047367974
660,25943121,-35.3672008,149.1651876,1185.5799560546875,25.943121,-0.6172741011739725,2.6034236529750183,-0.09676841015070838,-7.597265379535535,600.7299759136222,0.8080895411352287,25943121,-0.3408137857913971,1.3154566287994385,-0.9096828699111938,-0.08853204548358917,-0.07002896070480347,-0.2851285934448242,0.5239975533088486,0.8337293266849888,0.12806984363306215,-0.11798342724102577,0.1802924894708023,0.2417543117328361,-8.202781105870542,-0.6077548003322901,0.5667039849123738,-4.351018887201444,-4.975718643524346,0.02661006137679281,-9.045462332025632,4.975789798100623,10.323704418229768
661,25963114,-35.3672058,149.1651879,1185.6099853515625,25.963114,-0.6172741884404351,2.6034236582110064,-0.09618546833061926,-7.606916658484842,600.7600051991208,0.6732299046160386,25963114,-0.3408878445625305,1.3179680109024048,-0.9046160578727722,-0.08873265981674194,-0.06933744251728058,-0.28541451692581177,0.5241604887056011,0.8330877118442798,0.13006255507993014,-0.11960091228768993,0.18818399006258085,0.23788223162179867,-8.203895008955964,-0.5971870490037379,0.5636543573026565,-4.340639778375647,-4.987763844721234,0.037909688544745065,-9.132348497876071,4.987907909654498,10.40572027309274
662,26003101,-35.3672159,149.1651885,1185.6800537109375,26.003101,-0.6172743647186896,2.6034236686829817,-0.0950195848832166,-7.626412253531612,600.8300735355222,0.6719139372197179,26003101,-0.3419724702835083,1.3121702671051025,-0.9017714262008667,-0.08881798386573792,-0.06788560748100281,-0.28606659173965454,0.5244849250259961,0.8317840521743398,0.1340555746223679,-0.12280047590126529,0.19969905041552188,0.24119451961717978,-8.211915778693562,-0.5803194871772503,0.5686115503006778,-4.325674524290807,-5.011317834169891,0.06051472925027218,-9.30557554991017,5.011683197043229,10.56932849251131
663,26023094,-35.3672209,149.1651886,1185.699951171875,26.023094,-0.6172744519851522,2.603423670428311,-0.09482527114674483,-7.636063520552357,600.8499709854419,0.6724101702082217,26023094,-0.3409673273563385,1.3147013187408447,-0.8989920616149902,-0.08864487707614899,-0.06701277941465378,-0.28627192974090576,0.5246477151787267,0.8311228408303953,0.13605259429273064,-0.12437560047683302,0.20862597117722018,0.23954421102946302,-8.212508598526163,-0.5687163156787792,0.5677836942142809,-4.314774332212191,-5.022804170573141,0.07187470431206568,-9.3919497969042,5.023318396144813,10.65093651734981
664,26043087,-35.3671959,149.1651873,1185.5,26.043087,-0.6172740156528391,2.6034236477390307,-0.09735135112852498,-7.587807065738153,600.6500198711341,0.6715041279721864,26043087,-0.34101414680480957,1.3167728185653687,-0.8949621915817261,-0.08723260462284088,-0.06621131300926208,-0.28663501143455505,0.5248015756128087,0.8304615023805788,0.13804765358795787,-0.12593587509905455,0.21629635469228053,0.23684010521877044,-8.213672564947544,-0.5583696814269457,0.5659020409049084,-4.304445286722353,-5.034071085743208,0.08320759376318436,-9.478111825824877,5.034758703252387,10.732352909908295
665,26063080,-35.3672308,149.1651892,1185.739990234375,26.06308,-0.6172746247727482,2.603423680900286,-0.09365938726411102,-7.6551730302384975,600.890010023121,0.6715041284518241,26063080,-0.3416873514652252,1.3180689811706543,-0.8893384337425232,-0.08728807419538498,-0.06552653014659882,-0.28692197799682617,0.5249592370437369,0.8297921603557942,0.14004134801247803,-0.12748015885371994,0.22295951164398317,0.23298158638032923,-8.215952456298009,-0.5490302737384697,0.5628659745677872,-4.295232166161598,-5.045141209395019,0.09449132322985687,-9.56407850148263,5.046026003985865,10.81360143594278
666,26103066,-35.367241,149.1651899,1185.77001953125,26.103066,-0.6172748027963318,2.603423693117591,-0.09229918912504506,-7.674861602585216,600.9200392975766,0.6710951479303864,26103066,-0.34170645475387573,1.3200409412384033,-0.8810831904411316,-0.08986243605613708,-0.06413427740335464,-0.28741127252578735,0.5253206681185077,0.8284076387294816,0.14403010095529356,-0.130515553712871,0.23732245737501428,0.2285875667540203,-8.220344454985636,-0.5293148265338916,0.5601168599441184,-4.276638141026788,-5.066710992249484,0.11690227831300802,-9.73543753449767,5.068059433516592,10.975607974493377
667,26123059,-35.367246,149.1651901,1185.780029296875,26.123059,-0.6172748900627945,2.6034236966082496,-0.09191056114948128,-7.684512857901846,600.9300490517728,0.6933429955042514,26123059,-0.3405093252658844,1.3205879926681519,-0.879436731338501,-0.08986973017454147,-0.06342075020074844,-0.2877715229988098,0.5255065480557788,0.827702690920159,0.14602618892860045,-0.13201316427165752,0.2455544042986789,0.22899542738304607,-8.222368953387832,-0.5184066288734538,0.5613471730744642,-4.267169627517764,-5.077184539778465,0.12811299351907998,-9.82084570885594,5.0788006251549085,11.056365868911358
668,26143052,-35.3672509,149.1651906,1185.7900390625,26.143052,-0.6172749755839279,2.6034237053348956,-0.090938990834627,-7.693971088397582,600.9400588060703,0.5606556940940006,26143052,-0.34144753217697144,1.320117712020874,-0.8775802850723267,-0.08945351839065552,-0.06280092895030975,-0.2880620062351227,0.5256888208770021,0.8269931977103326,0.14802352649414316,-0.13350112415265838,0.2513821538867512,0.22941216819372054,-8.224559550988902,-0.5099026285486082,0.5625863663864588,-4.257867213207615,-5.087464033270285,0.13934839514630082,-9.90606623963425,5.089372089467286,11.136959037774632
669,26163046,-35.3672561,149.1651909,1185.7900390625,26.163046,-0.6172750663410489,2.6034237105708837,-0.09035604855458228,-7.704008381326181,600.9400587939662,0.8269542595561796,26163046,-0.34419959783554077,1.319434642791748,-0.8743202090263367,-0.08750773221254349,-0.06214447692036629,-0.28838735818862915,0.5258545704573644,0.8262871862908865,0.15002089203540528,-0.13498217828103,0.25534531008711586,0.22840018755557198,-8.226823100660546,-0.5032632216114703,0.5623968382496303,-4.248637750968041,-5.097592652274336,0.15059485224304808,-9.991105769761116,5.099816629844979,11.217411651561926
670,26203032,-35.3672661,149.1651915,1185.780029296875,26.203032,-0.6172752408739741,2.603423721042859,-0.08919016396431886,-7.723310855545778,600.9300490044407,0.6921010066280758,26203032,-0.34298187494277954,1.3235995769500732,-0.8675150871276855,-0.08579212427139282,-0.06095485761761665,-0.28915175795555115,0.5261644762124872,0.8248708659479308,0.15401003703514324,-0.13791267880359526,0.2715046052614716,0.22458304500697526,-8.22949927609854,-0.48175142496356815,0.5602246007036736,-4.2283279025835965,-5.117292702610552,0.17305858248675812,-10.160586506418525,5.120218147419457,11.377792054330126
671,26223025,-35.367271,149.1651918,1185.780029296875,26.223025,-0.6172753263951075,2.603423726278847,-0.08860722167243393,-7.732769073897537,600.9300489924299,0.6920824725762468,26223025,-0.34316757321357727,1.3271350860595703,-0.8648134469985962,-0.0880909264087677,-0.06023263558745384,-0.28946590423583984,0.5263441701048361,0.8241382499346788,0.15600753006637622,-0.13935426134081816,0.27943226877079036,0.22277866701536322,-8.229101176305802,-0.4711475107174757,0.5592426752133817,-4.216436790879638,-5.126818356821087,0.18424933711046268,-10.24500459667673,5.130128096067711,11.457675744582346
672,26243018,-35.3672761,149.165192,1185.77001953125,26.243018,-0.6172754154068992,2.6034237297695055,-0.08821859338129585,-7.742613329712994,600.9200392157246,0.6925639087297916,26243018,-0.34262460470199585,1.3260445594787598,-0.864569902420044,-0.09053273499011993,-0.05992360785603523,-0.28982242941856384,0.5265430094793829,0.8233859787057833,0.1580100927156582,-0.140786362404542,0.28629304380436676,0.2252314313126855,-8.231844746211866,-0.46161048494712603,0.562517892012024,-4.207687348874484,-5.136142672124748,0.19546301662073115,-10.32921635363978,5.1398606342280555,11.537368756332038
673,26263011,-35.3672811,149.1651924,1185.75,26.263011,-0.6172755026733618,2.6034237367508224,-0.08744133670844541,-7.752264548412216,600.9000196720033,0.6911940646864124,26263011,-0.34427300095558167,1.3277592658996582,-0.8596290349960327,-0.09066441655158997,-0.05949152261018753,-0.2903280556201935,0.5267455824945174,0.822624633597323,0.1600134316303787,-0.14220937106693046,0.29196735569396776,0.22208055468660431,-8.233337088779997,-0.4532599223207518,0.5601894678872629,-4.1976866795313965,-5.145288174151001,0.2066861607439641,-10.413240675114737,5.14943779107013,11.616896785371093
674,26302997,-35.367291,149.165193,1185.7099609375,26.302997,-0.6172756754609579,2.6034237472227977,-0.08627545174683662,-7.771373960743777,600.859980585882,0.691212620739572,26302997,-0.3454151451587677,1.3292667865753174,-0.8570631146430969,-0.08619385957717896,-0.058604806661605835,-0.29095324873924255,0.5270994068076585,0.8211145084316013,0.16401285163252358,-0.14504124891048084,0.3049394678067549,0.22332306206455912,-8.235846981452282,-0.43493530873441816,0.5630768802678578,-4.177210548381242,-5.1630229998574295,0.22910989616731095,-10.580637801823675,5.16810389229731,11.775363864227668
675,26322991,-35.3672961,149.1651934,1185.68994140625,26.322991,-0.6172757644727497,2.603423754204115,-0.0854981951114164,-7.781218204114301,600.8399610424368,0.6912503027602681,26322991,-0.3447253108024597,1.330136775970459,-0.856436014175415,-0.08472737669944763,-0.05813121050596237,-0.29137369990348816,0.5272530754356487,0.8203633589332886,0.16601233092035442,-0.14645156109012056,0.31264750347091086,0.2245950442913573,-8.23729830109878,-0.42455102233348896,0.5651713149959761,-4.167168856116523,-5.171615284709114,0.2403889933753618,-10.664056562730426,5.177199196590078,11.854344937375782
676,26342984,-35.3673011,149.1651937,1185.6600341796875,26.342984,-0.6172758517392123,2.6034237594401026,-0.08491525250470172,-7.790869410408198,600.8100538045913,0.5598785951588724,26342984,-0.345938116312027,1.3306565284729004,-0.8550283312797546,-0.08700065314769745,-0.05764169991016388,-0.2918190360069275,0.5274246785637065,0.8195932228118271,0.16801810843417045,-0.14785152282305725,0.3184103347802581,0.2251583978447098,-8.238595539346655,-0.4161119402873685,0.5665571210506486,-4.1569730824531765,-5.180018972014955,0.2517023166863036,-10.74726884761935,5.1861306006173935,11.933136146448238
677,26362977,-35.3673061,149.165194,1185.6300048828125,26.362977,-0.6172759390056749,2.6034237646760907,-0.08433230981588852,-7.8005206164573355,600.7800244956122,0.8244178338574374,26362977,-0.34491419792175293,1.336089849472046,-0.8529514670372009,-0.09095621854066849,-0.05707155168056488,-0.29229703545570374,0.52763209790531,0.818793759459753,0.17003008170094908,-0.1492344465817942,0.3282273710801114,0.22364025855367803,-8.237142752014972,-0.4036186532507415,0.5658614342609369,-4.144027283210275,-5.188213408893259,0.26302253877447557,-10.830249797774703,5.19487624800853,12.011704704758696
