,timeUS,a_x,a_y,a_z,g_x,g_y,g_z
2870,79354462,-0.9125794768333435,-0.1980142891407013,-1.2840226888656616,-3.973629951477051,-0.12999549508094788,0.029582086950540543
2873,79374456,-0.5324293971061707,-0.3578464388847351,-1.4851188659667969,-5.121186256408691,-0.14161323010921478,0.009067889302968979
2874,79394449,-0.9234481453895569,-0.2595951557159424,-1.4825413227081299,-1.0894713401794434,-0.1499321162700653,-0.014419358223676682
2876,79414442,-0.9113026857376099,0.062481071799993515,-1.9584269523620605,4.005000591278076,-0.15779933333396912,-0.016127124428749084
2878,79434435,-0.6051197052001953,0.445852667093277,-2.5363879203796387,5.170774459838867,-0.1431823968887329,0.007706389296799898
2880,79454429,-0.9094141721725464,0.3346574604511261,-1.9009218215942383,1.3316586017608643,-0.1274634152650833,0.034724075347185135
2883,79474422,-0.9109117388725281,-0.20392291247844696,-1.4093631505966187,-3.6363463401794434,-0.1400524377822876,0.03623155876994133
2884,79494415,-0.5616621971130371,-0.36539149284362793,-1.6571917533874512,-4.889998435974121,-0.15222127735614777,0.013715628534555435
2886,79514409,-0.9215183258056641,-0.2695549726486206,-1.5793163776397705,-1.0133672952651978,-0.15906384587287903,-0.009518115781247616
2888,79534402,-0.9065181016921997,0.027211302891373634,-2.055025577545166,3.946293592453003,-0.16699457168579102,-0.011459063738584518
2890,79554395,-0.6270900964736938,0.42311370372772217,-2.7125818729400635,5.093877792358398,-0.14999619126319885,0.012122424319386482
2893,79574388,-0.9080153107643127,0.3360867500305176,-1.9744470119476318,1.5623269081115723,-0.13165950775146484,0.03834957256913185
2894,79594382,-0.9106935262680054,-0.1923588514328003,-1.4893836975097656,-3.6883544921875,-0.14471963047981262,0.04020136594772339
2896,79614375,-0.5732436180114746,-0.36987847089767456,-1.7694878578186035,-4.7716965675354,-0.1549832820892334,0.018214847892522812
2898,79634368,-0.9144555926322937,-0.2746654450893402,-1.6342620849609375,-0.9571633338928223,-0.16073337197303772,-0.004884274210780859
2900,79654362,-0.897298276424408,0.00679534999653697,-2.099900484085083,3.9107136726379395,-0.16863015294075012,-0.007222993765026331
2903,79674355,-0.6420336365699768,0.41078031063079834,-2.80307674407959,5.09158992767334,-0.1514638215303421,0.014309962280094624
2904,79694348,-0.8947881460189819,0.3411821722984314,-2.055023193359375,1.3777992725372314,-0.1309777796268463,0.042171575129032135
2906,79714341,-0.9048439860343933,-0.20094849169254303,-1.550220251083374,-3.5760717391967773,-0.14404982328414917,0.04381304606795311
2908,79734335,-0.5831241011619568,-0.38172072172164917,-1.8594083786010742,-4.663908958435059,-0.15367981791496277,0.022189320996403694
2911,79754328,-0.9165465831756592,-0.2758021354675293,-1.6528940200805664,-1.040265679359436,-0.15871676802635193,-0.0004940729704685509
2913,79774321,-0.8924403786659241,-0.007340080104768276,-2.1354570388793945,3.7076754570007324,-0.1680431365966797,-0.0035079503431916237
2914,79794315,-0.6526408791542053,0.3835678994655609,-2.842216968536377,4.983083248138428,-0.15003123879432678,0.019030524417757988
2916,79814308,-0.8908196687698364,0.33072930574417114,-2.0754470825195312,1.37611985206604,-0.1307496875524521,0.04551441967487335
2918,79834301,-0.902472972869873,-0.2128533124923706,-1.589160680770874,-3.480581283569336,-0.14463627338409424,0.0475047342479229
2920,79854294,-0.5947604179382324,-0.4022499620914459,-1.9216245412826538,-4.574291229248047,-0.15425917506217957,0.026035433635115623
2923,79874288,-0.9134955406188965,-0.29174309968948364,-1.6883957386016846,-0.7608274817466736,-0.16001799702644348,0.0029489120934158564
2924,79894281,-0.8924369215965271,-0.05299650877714157,-2.155817985534668,3.7913522720336914,-0.1690780222415924,0.0008296691812574863
2926,79914274,-0.665928840637207,0.3439881205558777,-2.938905954360962,4.904055595397949,-0.14973528683185577,0.022536296397447586
2928,79934267,-0.8857749104499817,0.3259298801422119,-2.116466522216797,1.364603877067566,-0.12949210405349731,0.04889773577451706
2931,79954261,-0.8936460614204407,-0.21089939773082733,-1.6527055501937866,-3.319814682006836,-0.14348207414150238,0.05220102146267891
2933,79974254,-0.6073690056800842,-0.3891183137893677,-1.9856822490692139,-4.455365180969238,-0.15394189953804016,0.03114861622452736
2934,79994247,-0.9058811068534851,-0.29077255725860596,-1.7272495031356812,-0.8772860169410706,-0.15948490798473358,0.010282879695296288
2936,80014241,-0.891697347164154,-0.0828997939825058,-2.1764323711395264,3.7228031158447266,-0.16949933767318726,0.007744952104985714
2938,80034234,-0.6779032945632935,0.3048098087310791,-2.9969780445098877,4.837099075317383,-0.14968547224998474,0.028596006333827972
2940,80054227,-0.8802486658096313,0.30306220054626465,-2.144760847091675,1.345210313796997,-0.12904003262519836,0.0544687882065773
2943,80074220,-0.9045873880386353,-0.21693429350852966,-1.6658902168273926,-3.4256796836853027,-0.14397498965263367,0.05701721832156181
2944,80094214,-0.617560625076294,-0.4186509847640991,-2.0669360160827637,-4.436819076538086,-0.15300919115543365,0.03700340539216995
2946,80114207,-0.9004381895065308,-0.3108082711696625,-1.7649483680725098,-0.8614774942398071,-0.15865027904510498,0.015224585309624672
2948,80134200,-0.8846943378448486,-0.10719633102416992,-2.226489782333374,3.6834511756896973,-0.16907867789268494,0.012324206531047821
2950,80154194,-0.6895545125007629,0.26972198486328125,-3.0656211376190186,4.759346961975098,-0.14874692261219025,0.03218385949730873
2953,80174187,-0.8687577247619629,0.3017567992210388,-2.237694263458252,1.2270530462265015,-0.12801730632781982,0.05792655050754547
2955,80194180,-0.9017807841300964,-0.23658312857151031,-1.7041511535644531,-3.32670259475708,-0.14329871535301208,0.06067769229412079
2956,80214173,-0.6262005567550659,-0.4303593337535858,-2.1351511478424072,-4.399864196777344,-0.15219299495220184,0.040544748306274414
2958,80234167,-0.8943276405334473,-0.31802812218666077,-1.8044153451919556,-0.9106417894363403,-0.1577657163143158,0.019031478092074394
2960,80254160,-0.8842129707336426,-0.13194020092487335,-2.2426233291625977,3.549457550048828,-0.1684575378894806,0.015839040279388428
2962,80274153,-0.7028356790542603,0.2437395304441452,-3.13835072517395,4.654294967651367,-0.1477099061012268,0.03501743823289871
2965,80294147,-0.8641046285629272,0.29466909170150757,-2.27248477935791,1.2481586933135986,-0.1264149248600006,0.06003411486744881
2966,80314140,-0.8890539407730103,-0.2587464451789856,-1.7816455364227295,-3.276529550552368,-0.14211201667785645,0.06359627097845078
2968,80334133,-0.6397675275802612,-0.438293993473053,-2.2160897254943848,-4.393901824951172,-0.15090501308441162,0.04372924193739891
2970,80354126,-0.888008713722229,-0.3280174434185028,-1.8523709774017334,-0.9782954454421997,-0.15609803795814514,0.0222955159842968
2973,80374120,-0.8910918235778809,-0.17512749135494232,-2.220217227935791,3.514523506164551,-0.1673707216978073,0.01864450052380562
2975,80394113,-0.7135513424873352,0.19536751508712769,-3.189615249633789,4.545211315155029,-0.14652583003044128,0.036626752465963364
2976,80414106,-0.8732954859733582,0.26009082794189453,-2.237356662750244,1.2219891548156738,-0.12559449672698975,0.06050724536180496
2978,80434099,-0.8867132067680359,-0.279541552066803,-1.8180660009384155,-3.2750191688537598,-0.14216841757297516,0.06377993524074554
2980,80454093,-0.6513132452964783,-0.4693240821361542,-2.2825756072998047,-4.387906551361084,-0.15082032978534698,0.04363603889942169
2982,80474086,-0.8867996335029602,-0.3466654419898987,-1.8882328271865845,-1.0192877054214478,-0.15586046874523163,0.021802421659231186
2985,80494079,-0.8911049365997314,-0.2032671868801117,-2.2435641288757324,3.3561887741088867,-0.16794607043266296,0.017521288245916367
2986,80514073,-0.7269036769866943,0.16719871759414673,-3.265489339828491,4.4562811851501465,-0.14701570570468903,0.034684814512729645
2988,80534066,-0.8724954128265381,0.2463453859090805,-2.2680344581604004,1.1817772388458252,-0.12613223493099213,0.058693863451480865
2990,80554059,-0.8870328068733215,-0.2805485725402832,-1.8760404586791992,-3.251229763031006,-0.1428721398115158,0.06257856637239456
2992,80574052,-0.6651114225387573,-0.4812116026878357,-2.37861967086792,-4.35546350479126,-0.15021955966949463,0.04298634082078934
2995,80594046,-0.8773443698883057,-0.3633987605571747,-1.961555004119873,-1.01393723487854,-0.15430177748203278,0.021472332999110222
2996,80614039,-0.8817778825759888,-0.20984798669815063,-2.3308863639831543,3.288532018661499,-0.16697487235069275,0.017583347856998444
2998,80634032,-0.7404870986938477,0.13152377307415009,-3.3350257873535156,4.393868923187256,-0.145745649933815,0.034362830221652985
3000,80654026,-0.8732424974441528,0.23396694660186768,-2.2929506301879883,1.1520029306411743,-0.12464451789855957,0.05843128263950348
3002,80674019,-0.8847296833992004,-0.298993855714798,-1.9160162210464478,-3.2194628715515137,-0.14172863960266113,0.06292145699262619
3005,80694012,-0.6757552623748779,-0.5106428861618042,-2.4415132999420166,-4.321691036224365,-0.14873111248016357,0.04360729455947876
3006,80714005,-0.8859294056892395,-0.36676493287086487,-1.9681817293167114,-1.0240956544876099,-0.15281949937343597,0.02258526347577572
3008,80733999,-0.8932904005050659,-0.2377549111843109,-2.2784109115600586,3.073988914489746,-0.16600525379180908,0.01865054853260517
3010,80753992,-0.7560368180274963,0.1049976795911789,-3.402085542678833,4.326846122741699,-0.14438068866729736,0.03552129119634628
3012,80773985,-0.8715323209762573,0.23058867454528809,-2.336409091949463,1.138869047164917,-0.12278583645820618,0.05976776033639908
3015,80793979,-0.8934763073921204,-0.3018392324447632,-1.928494930267334,-3.1770308017730713,-0.14062249660491943,0.06482091546058655
3016,80813972,-0.6893728375434875,-0.5454728603363037,-2.5160634517669678,-4.289981842041016,-0.14746329188346863,0.045500680804252625
3018,80833965,-0.8855765461921692,-0.3855471909046173,-2.006688117980957,-1.038476824760437,-0.15141567587852478,0.024211889132857323
3020,80853958,-0.884219229221344,-0.2460063099861145,-2.4012765884399414,3.180253744125366,-0.16529029607772827,0.020218821242451668
3022,80873952,-0.7673575282096863,0.06615948677062988,-3.481919765472412,4.277152061462402,-0.14355230331420898,0.035921018570661545
3025,80894945,-0.8852378129959106,0.1856350600719452,-2.2708749771118164,0.8209646940231323,-0.1226678118109703,0.06060440093278885
3026,80914938,-0.8947833776473999,-0.34879666566848755,-1.957950234413147,-3.3862662315368652,-0.14290660619735718,0.06387785822153091
3028,80934931,-0.7024084329605103,-0.6385712623596191,-2.585865020751953,-4.39155912399292,-0.1497907042503357,0.041805699467659
3030,80954924,-0.8902006149291992,-0.4083471894264221,-2.0173277854919434,-1.0675299167633057,-0.15372848510742188,0.018446747213602066
3032,80974918,-0.8857630491256714,-0.2606172561645508,-2.4384307861328125,3.127380847930908,-0.16835974156856537,0.014035681262612343
3034,80994911,-0.7810969352722168,0.04377146065235138,-3.57784366607666,4.23289680480957,-0.1460534781217575,0.02925628051161766
3037,81014904,-0.8694060444831848,0.20557290315628052,-2.4301106929779053,1.132507562637329,-0.12371288239955902,0.0527169443666935
3038,81034898,-0.8842967748641968,-0.31729698181152344,-2.0661730766296387,-3.123955488204956,-0.14120697975158691,0.05839017778635025
3040,81054891,-0.7182009220123291,-0.5870475769042969,-2.7021214962005615,-4.189910888671875,-0.1453777551651001,0.03977806493639946
3042,81074884,-0.8890643119812012,-0.39364802837371826,-2.0784597396850586,-0.9569809436798096,-0.14743411540985107,0.019428715109825134
3044,81094877,-0.8884503245353699,-0.26277661323547363,-2.4490997791290283,3.1869804859161377,-0.16256923973560333,0.01655934751033783
3047,81114871,-0.7912314534187317,0.042533352971076965,-3.6076877117156982,4.279633522033691,-0.1408693492412567,0.03296862542629242
3048,81134864,-0.8745453953742981,0.21278855204582214,-2.4293136596679688,1.151799201965332,-0.11905048042535782,0.05807477980852127
3050,81154857,-0.8907384872436523,-0.3245179057121277,-2.0814950466156006,-3.0531532764434814,-0.13768735527992249,0.0652979388833046
3052,81174850,-0.7293545603752136,-0.619259238243103,-2.7530934810638428,-4.125777244567871,-0.14283376932144165,0.04739411920309067
3054,81194844,-0.8925849199295044,-0.4112282693386078,-2.1035008430480957,-0.9166458249092102,-0.1460387408733368,0.027448013424873352
3057,81214837,-0.8917821049690247,-0.29602932929992676,-2.476778507232666,3.1648080348968506,-0.16189590096473694,0.024533933028578758
3058,81234830,-0.8054928779602051,-0.014429405331611633,-3.69992995262146,4.2522196769714355,-0.13900481164455414,0.0397157222032547
3060,81254824,-0.878491997718811,0.18657216429710388,-2.4714608192443848,1.1618331670761108,-0.11684116721153259,0.06374966353178024
3062,81274817,-0.8943343758583069,-0.3498973250389099,-2.129948139190674,-3.019055128097534,-0.13638392090797424,0.07063229382038116
3064,81294810,-0.7440230250358582,-0.667047381401062,-2.8256492614746094,-4.096861839294434,-0.14176492393016815,0.05191846191883087
3067,81314803,-0.8950445055961609,-0.4411652386188507,-2.144414186477661,-0.924872100353241,-0.14518192410469055,0.030792128294706345
3068,81334797,-0.8955263495445251,-0.32469236850738525,-2.524256944656372,3.158160448074341,-0.1615108996629715,0.0267928596585989
3070,81354790,-0.8204689621925354,-0.05575883761048317,-3.7771222591400146,4.225856304168701,-0.13830316066741943,0.040554631501436234
3072,81374783,-0.8806000351905823,0.16191445291042328,-2.5081162452697754,1.1443150043487549,-0.11605603247880936,0.06374209374189377
3075,81394777,-0.9006789922714233,-0.3671036958694458,-2.156312942504883,-3.0191280841827393,-0.13589736819267273,0.07030845433473587
3077,81414770,-0.7584190964698792,-0.704534113407135,-2.9061336517333984,-4.086128234863281,-0.14070971310138702,0.05098692700266838
3078,81434763,-0.8988170027732849,-0.45689713954925537,-2.18554425239563,-0.9128084778785706,-0.1434323787689209,0.029047595337033272
3080,81454756,-0.9011091589927673,-0.344119131565094,-2.5664255619049072,3.125098705291748,-0.16020259261131287,0.02474282868206501
3082,81474750,-0.8347281217575073,-0.09226890653371811,-3.858289957046509,4.19100284576416,-0.1365664303302765,0.03783772140741348
3084,81494743,-0.8841409087181091,0.14922843873500824,-2.548562526702881,1.1286041736602783,-0.11404123902320862,0.06093396991491318
3087,81514736,-0.9017830491065979,-0.38141223788261414,-2.2358105182647705,-2.9722282886505127,-0.13376350700855255,0.06794704496860504
3088,81534730,-0.7729060649871826,-0.7282109260559082,-2.992893695831299,-4.064040660858154,-0.1378050148487091,0.04906667768955231
3090,81554723,-0.9021018743515015,-0.473193883895874,-2.2292897701263428,-0.9299852848052979,-0.14004088938236237,0.028101034462451935
3092,81574716,-0.9048516750335693,-0.36021989583969116,-2.5899763107299805,3.104546070098877,-0.15756794810295105,0.02417847514152527
3095,81594709,-0.8460750579833984,-0.11817656457424164,-3.916461706161499,4.1667799949646,-0.13398149609565735,0.03758258745074272
3097,81614703,-0.8879876732826233,0.14247262477874756,-2.5763816833496094,1.1713638305664062,-0.11184060573577881,0.061015114188194275
3098,81634696,-0.9079098105430603,-0.39203304052352905,-2.257539749145508,-2.9738566875457764,-0.13204266130924225,0.0693797916173935
3100,81654689,-0.7864629626274109,-0.7624367475509644,-3.0714125633239746,-4.074065208435059,-0.13565056025981903,0.05103054270148277
3102,81674682,-0.9065554738044739,-0.48980411887168884,-2.2811639308929443,-0.9664169549942017,-0.1374959945678711,0.030363602563738823
3104,81694676,-0.9122474789619446,-0.3783847689628601,-2.6359851360321045,3.0510122776031494,-0.15531545877456665,0.026543213054537773
3107,81714669,-0.8613542914390564,-0.15684573352336884,-3.9982573986053467,4.127741813659668,-0.13156658411026,0.039236702024936676
3108,81734662,-0.894130527973175,0.129485085606575,-2.625629425048828,1.0988996028900146,-0.10873238742351532,0.06276125460863113
3110,81754656,-0.9135727882385254,-0.4110696315765381,-2.292031764984131,-2.9989187717437744,-0.12985560297966003,0.07127006351947784
3112,81774649,-0.8007079362869263,-0.7968962788581848,-3.132368326187134,-4.088359832763672,-0.1338016241788864,0.052748434245586395
3114,81794642,-0.9114404320716858,-0.5093067288398743,-2.3148183822631836,-0.9860199689865112,-0.1360461711883545,0.03147532790899277
3117,81814635,-0.919225811958313,-0.4017178416252136,-2.69551944732666,2.97957706451416,-0.15445967018604279,0.02713598683476448
3119,81834629,-0.8777878880500793,-0.19059672951698303,-4.08038330078125,4.091724872589111,-0.13075532019138336,0.038671717047691345
3120,81854622,-0.8995538353919983,0.10698951780796051,-2.662116289138794,1.0589414834976196,-0.10701794922351837,0.06190312281250954
3122,81874615,-0.9198031425476074,-0.43164730072021484,-2.3395750522613525,-3.012329578399658,-0.12864792346954346,0.06990435719490051
3124,81894609,-0.8155925273895264,-0.8461600542068481,-3.2176573276519775,-4.096768379211426,-0.1319185048341751,0.05072737857699394
3126,81914602,-0.9183692932128906,-0.5278202891349792,-2.3585567474365234,-0.9749840497970581,-0.1337135285139084,0.028670456260442734
3128,81934595,-0.9256279468536377,-0.41469061374664307,-2.7176637649536133,3.0148048400878906,-0.1526644378900528,0.024280212819576263
3131,81954588,-0.8917077779769897,-0.2092209756374359,-4.158019065856934,4.120444297790527,-0.12980136275291443,0.03526746481657028
3132,81974582,-0.9062103629112244,0.10443412512540817,-2.7102303504943848,1.0762996673583984,-0.1051982045173645,0.05905966833233833
3134,81994575,-0.9264216423034668,-0.4355364143848419,-2.379364490509033,-3.002436637878418,-0.12718281149864197,0.06794766336679459
3136,82014568,-0.8303021788597107,-0.8688386082649231,-3.297917366027832,-4.091742515563965,-0.12982426583766937,0.04928869754076004
3138,82034562,-0.9256888628005981,-0.5447869300842285,-2.4063234329223633,-0.9799845814704895,-0.13123486936092377,0.027734631672501564
3141,82054555,-0.9331294894218445,-0.4368993937969208,-2.772245168685913,3.08686900138855,-0.15070350468158722,0.023400291800498962
3142,82074548,-0.906496524810791,-0.2548341453075409,-4.244050979614258,4.0686774253845215,-0.1255357563495636,0.03466695174574852
3144,82094541,-0.9118604063987732,0.08891046047210693,-2.75974178314209,1.080955982208252,-0.10237657278776169,0.057880714535713196
3146,82114535,-0.934718132019043,-0.4502561092376709,-2.426978826522827,-2.982389211654663,-0.1243906244635582,0.06754335016012192
3148,82134528,-0.8456532955169678,-0.9062575101852417,-3.391270637512207,-4.081686019897461,-0.1264289915561676,0.049207501113414764
3151,82154521,-0.931803822517395,-0.5521148443222046,-2.4464786052703857,-0.8726520538330078,-0.12785430252552032,0.027658777311444283
3152,82174514,-0.9422798156738281,-0.4493451416492462,-2.80708909034729,3.0185024738311768,-0.1474766880273819,0.02403865195810795
3154,82194508,-0.9203581809997559,-0.2779352366924286,-4.319540977478027,4.072317123413086,-0.12239014357328415,0.03526940569281578
3156,82214501,-0.9200748205184937,0.07875841110944748,-2.8000285625457764,1.075038194656372,-0.09917448461055756,0.058901265263557434
3159,82234494,-0.9416801333427429,-0.4839160740375519,-2.513098955154419,-2.909245491027832,-0.12126686424016953,0.06918419897556305
3161,82254488,-0.8596159815788269,-0.9429483413696289,-3.4599201679229736,-4.0474395751953125,-0.12405113130807877,0.050243817269802094
3162,82274481,-0.9425297975540161,-0.5791260600090027,-2.4873828887939453,-0.9560171365737915,-0.12558339536190033,0.029398802667856216
3164,82294474,-0.9533061981201172,-0.4787772595882416,-2.846247911453247,3.03297758102417,-0.14634685218334198,0.025116976350545883
3166,82314467,-0.9391348958015442,-0.32165566086769104,-4.412931442260742,4.09383487701416,-0.12081152200698853,0.03553926572203636
3168,82334461,-0.9286356568336487,0.062079109251499176,-2.8560540676116943,1.0992064476013184,-0.0970630943775177,0.05901094526052475
3171,82354454,-0.9477323889732361,-0.496832013130188,-2.5626399517059326,-3.0470008850097656,-0.12053318321704865,0.06936123967170715
3172,82374447,-0.8785535097122192,-0.9833618402481079,-3.556556224822998,-4.061079978942871,-0.1215190440416336,0.0510702021420002
3174,82394441,-0.9513505697250366,-0.5979431867599487,-2.543172597885132,-0.9371147155761719,-0.12242244184017181,0.029495980590581894
3176,82414434,-0.9645125865936279,-0.491085410118103,-2.907799005508423,3.0609893798828125,-0.1434514820575714,0.02535920776426792
3178,82434427,-0.9534482359886169,-0.34626007080078125,-4.498115062713623,4.103117942810059,-0.11759141087532043,0.03553484380245209
3181,82454420,-0.9382520318031311,0.04035887494683266,-2.851548910140991,0.9977891445159912,-0.09398111701011658,0.05967367812991142
3182,82474414,-0.9631103873252869,-0.5018731951713562,-2.559175491333008,-2.9861106872558594,-0.11729706823825836,0.06995820999145508
3184,82494407,-0.8935049772262573,-1.0256385803222656,-3.6219639778137207,-4.061647415161133,-0.11891712248325348,0.05118776857852936
3186,82514400,-0.9620957374572754,-0.6191790103912354,-2.576941967010498,-0.9321228265762329,-0.12005579471588135,0.02940436080098152
3189,82534394,-0.9715133905410767,-0.5126709342002869,-2.976320743560791,2.961160182952881,-0.14212319254875183,0.024947507306933403
3191,82554387,-0.9697571396827698,-0.36208099126815796,-4.574136257171631,4.096879959106445,-0.11493583023548126,0.03560440242290497
3192,82574380,-0.9451946020126343,0.04202612489461899,-2.950087308883667,1.113103985786438,-0.09154276549816132,0.059021126478910446
3194,82594373,-0.9719893932342529,-0.5116626024246216,-2.62306547164917,-2.982309103012085,-0.11537259817123413,0.07056459039449692
3196,82614367,-0.9090206623077393,-1.0636398792266846,-3.7131550312042236,-4.083530902862549,-0.11659141629934311,0.05236249417066574
3199,82634360,-0.9745202660560608,-0.6361392140388489,-2.6036534309387207,-1.1197810173034668,-0.11639551818370819,0.03092854842543602
3201,82654353,-0.9850560426712036,-0.5346721410751343,-3.0237274169921875,3.10914945602417,-0.1396399736404419,0.02593899331986904
3202,82674346,-0.9841127991676331,-0.4123982787132263,-4.6498260498046875,4.123109817504883,-0.11292719095945358,0.03533080965280533
3204,82694340,-0.953823983669281,0.019856374710798264,-2.989555835723877,1.0940302610397339,-0.0884290337562561,0.05903385579586029
3206,82714333,-0.9835121631622314,-0.5344844460487366,-2.655071258544922,-3.005732774734497,-0.11264103651046753,0.07080399245023727
3208,82734326,-0.9248151779174805,-1.1072173118591309,-3.786921501159668,-4.111382961273193,-0.11369916796684265,0.052140865474939346
3211,82754320,-0.9847642183303833,-0.6601643562316895,-2.6614866256713867,-0.9027050733566284,-0.11448515951633453,0.02961021661758423
3212,82774313,-0.9948567152023315,-0.5569927096366882,-3.0391101837158203,3.0621140003204346,-0.13662053644657135,0.024839429184794426
3214,82794306,-1.0033048391342163,-0.44842424988746643,-4.760588645935059,4.1222991943359375,-0.10903023183345795,0.03362065553665161
3216,82814299,-0.9682674407958984,0.00047043454833328724,-3.0443286895751953,1.0732309818267822,-0.08408229053020477,0.0572463795542717
3219,82834293,-0.9927278161048889,-0.5764449238777161,-2.7321627140045166,-2.902710437774658,-0.10754771530628204,0.06935424357652664
3221,82854286,-0.9414393901824951,-1.1488837003707886,-3.8650271892547607,-4.121647834777832,-0.10950397700071335,0.05035408213734627
3222,82874279,-0.9955571889877319,-0.6900933980941772,-2.7312912940979004,-0.9646480083465576,-0.11031585931777954,0.028163312003016472
3224,82894273,-1.0092768669128418,-0.5782639980316162,-3.0949926376342773,3.0820045471191406,-0.1336008757352829,0.02318921685218811
3226,82914266,-1.019922137260437,-0.4818016290664673,-4.838806629180908,4.129620552062988,-0.10622122138738632,0.031709376722574234
3228,82934259,-0.978859543800354,-0.008591510355472565,-3.093438148498535,1.079468846321106,-0.08119402825832367,0.055536217987537384
3231,82954252,-1.0057868957519531,-0.584162175655365,-2.783597469329834,-3.085724115371704,-0.1069771945476532,0.06831825524568558
3232,82974246,-0.960148274898529,-1.1831601858139038,-3.958916664123535,-4.167742729187012,-0.10722482949495316,0.049905162304639816
3234,82994239,-1.0070008039474487,-0.7121827006340027,-2.7904884815216064,-0.9914947748184204,-0.1075090691447258,0.02747223898768425
3236,83014232,-1.0219159126281738,-0.6006255149841309,-3.136255979537964,3.0700442790985107,-0.13147440552711487,0.022359659895300865
3238,83034226,-1.0347727537155151,-0.6257654428482056,-4.918552398681641,4.144639015197754,-0.10366670042276382,0.03023276850581169
3241,83054219,-0.964938223361969,-0.5951406955718994,-4.181534767150879,1.635998249053955,-0.0685795396566391,0.0425860658288002
3242,83074212,-0.9537825584411621,-0.6161783933639526,-3.8360650539398193,-1.233344316482544,-0.055086586624383926,0.05264440178871155
3244,83094205,-0.9789270162582397,-0.6578539609909058,-3.852229595184326,-3.564326286315918,-0.049415744841098785,0.05649372562766075
3246,83114199,-1.0046207904815674,-0.7099617719650269,-3.880338430404663,-5.407411098480225,-0.04911676049232483,0.04943903908133507
3248,83134192,-1.0252459049224854,-0.774455189704895,-3.9110774993896484,-6.876279830932617,-0.05165543407201767,0.027107009664177895
3251,83154185,-1.0376931428909302,-0.8454301357269287,-3.953359603881836,-8.073009490966797,-0.051601752638816833,-0.014361160807311535
3252,83174178,-1.0310722589492798,-0.9280543327331543,-4.010417461395264,-9.037729263305664,-0.04146398603916168,-0.07356242835521698
3254,83194172,-1.0178675651550293,-1.0086431503295898,-4.067990779876709,-9.842714309692383,-0.01320582814514637,-0.14856073260307312
3256,83214165,-1.019134283065796,-1.080759048461914,-4.130424499511719,-10.527630805969238,0.04047773778438568,-0.23263044655323029
3258,83234158,-1.0575156211853027,-1.1386317014694214,-4.184417247772217,-11.115453720092773,0.1235688328742981,-0.31495553255081177
3261,83254152,-1.099563717842102,-1.1877391338348389,-4.2176313400268555,-11.624930381774902,0.23651809990406036,-0.3844783306121826
3262,83274145,-1.1563348770141602,-1.2298792600631714,-4.220310211181641,-12.051750183105469,0.3699935972690582,-0.4283682703971863
3264,83294138,-1.2234349250793457,-1.2472155094146729,-4.175372123718262,-12.408340454101562,0.5177525877952576,-0.44040387868881226
3266,83314131,-1.3010457754135132,-1.268322467803955,-4.114380836486816,-12.685985565185547,0.6627447009086609,-0.41704532504081726
3268,83334125,-1.3838555812835693,-1.3109972476959229,-4.050992012023926,-12.904516220092773,0.7945045828819275,-0.3617587089538574
3271,83354118,-1.4636602401733398,-1.3664360046386719,-3.997042179107666,-13.077220916748047,0.9036110043525696,-0.28211772441864014
3272,83374111,-1.5315049886703491,-1.4383078813552856,-3.9460110664367676,-13.209322929382324,0.9822269082069397,-0.19095510244369507
3274,83394105,-1.5726491212844849,-1.5370689630508423,-3.895507335662842,-13.304497718811035,1.0326462984085083,-0.09852707386016846
3276,83414098,-1.6065751314163208,-1.653340220451355,-3.8507606983184814,-13.35213851928711,1.0583600997924805,-0.0159941203892231
3278,83434091,-1.6584193706512451,-1.760216236114502,-3.828685998916626,-13.362550735473633,1.0673656463623047,0.04866161197423935
3280,83454084,-1.698244571685791,-1.8449032306671143,-3.8339223861694336,-13.353099822998047,1.0695263147354126,0.09425797313451767
3283,83474078,-1.7266206741333008,-1.9004883766174316,-3.8644027709960938,-13.339557647705078,1.0734930038452148,0.12379851937294006
3284,83494071,-1.7576581239700317,-1.937211275100708,-3.911947011947632,-13.332986831665039,1.0846977233886719,0.1442214548587799
3286,83514064,-1.7971080541610718,-1.9527406692504883,-3.961078643798828,-13.34077262878418,1.1044138669967651,0.16159766912460327
3288,83534058,-1.8495075702667236,-1.958968997001648,-4.000082492828369,-13.363361358642578,1.1299245357513428,0.18177840113639832
3290,83554051,-1.8951750993728638,-1.9690394401550293,-4.024806499481201,-13.395989418029785,1.156754732131958,0.20784777402877808
3293,83574044,-1.9350186586380005,-1.9879345893859863,-4.032680511474609,-13.429997444152832,1.179105520248413,0.23870326578617096
3294,83594037,-1.9686051607131958,-2.028090000152588,-4.023128509521484,-13.457330703735352,1.1939646005630493,0.27113428711891174
3296,83614031,-1.9928615093231201,-2.08099102973938,-4.001052379608154,-13.46999740600586,1.1994906663894653,0.2986261248588562
3298,83634024,-2.012495994567871,-2.144749641418457,-3.9761788845062256,-13.464679718017578,1.19832444190979,0.3156053125858307
3300,83654017,-2.0295515060424805,-2.2085726261138916,-3.956026792526245,-13.442622184753418,1.1960657835006714,0.3179745376110077
3303,83674010,-2.0519814491271973,-2.261561870574951,-3.9502248764038086,-13.410612106323242,1.1999995708465576,0.30552706122398376
3304,83694004,-2.0881102085113525,-2.306915283203125,-3.9578263759613037,-13.375744819641113,1.217349886894226,0.2814282476902008
