,timeUS,lat,lon,alt
1252,69914635,-35.3634993,149.1652365,638.5599975585938
1253,69934628,-35.3635069,149.1652365,640.1699829101562
1254,69954622,-35.3635145,149.1652365,641.8099975585938
1255,69974615,-35.3635224,149.1652365,643.469970703125
1256,69994608,-35.3635303,149.1652365,645.1400146484375
1257,70014602,0.0,0.0,0.0
1260,70034595,-35.3635465,149.1652364,648.5599975585938
1261,70054588,-35.3635547,149.1652364,650.2899780273438
1262,70074581,-35.363563,149.1652364,652.0399780273438
1263,70094575,-35.3635715,149.1652363,653.8099975585938
1265,70114568,-35.36358,149.1652363,655.5900268554688
1266,70134561,-35.3635886,149.1652363,657.3900146484375
1267,70154555,-35.3635972,149.1652361,659.2000122070312
1268,70174548,-35.3636061,149.1652361,661.02001953125
1269,70194541,-35.3636149,149.1652361,662.8599853515625
1270,70214534,0.0,0.0,0.0
1273,70234528,-35.3636328,149.165236,666.5700073242188
1274,70254521,-35.3636419,149.165236,668.4299926757812
1275,70274514,-35.363651,149.165236,670.2999877929688
1276,70294508,-35.3636601,149.165236,672.1799926757812
1277,70314501,0.0,0.0,0.0
1279,70334494,-35.3636785,149.1652359,675.9400024414062
1280,70354487,-35.3636877,149.1652359,677.8300170898438
1281,70374481,-35.3636969,149.1652359,679.7100219726562
1282,70394474,-35.3637061,149.1652358,681.5999755859375
1283,70414467,0.0,0.0,0.0
1286,70434460,-35.3637248,149.1652356,685.3699951171875
1287,70454454,-35.363734,149.1652356,687.25
1288,70474447,-35.3637434,149.1652356,689.1300048828125
1289,70494440,-35.3637527,149.1652356,691.010009765625
1290,70514434,0.0,0.0,0.0
1292,70534427,-35.3637712,149.1652356,694.75
1293,70554420,-35.3637806,149.1652355,696.6099853515625
1294,70574413,-35.3637899,149.1652355,698.469970703125
1295,70594407,-35.3637991,149.1652355,700.3300170898438
1296,70614400,0.0,0.0,0.0
1299,70634393,-35.3638178,149.1652354,704.030029296875
1300,70654387,-35.3638271,149.1652354,705.8800048828125
1301,70674380,-35.3638363,149.1652353,707.719970703125
1302,70694373,-35.3638457,149.1652353,709.5599975585938
1303,70714366,0.0,0.0,0.0
1305,70734360,-35.3638642,149.1652351,713.219970703125
1306,70754353,-35.3638736,149.1652351,715.0499877929688
1307,70774346,-35.3638829,149.1652351,716.8699951171875
1308,70794340,-35.3638921,149.1652351,718.6900024414062
1309,70814333,0.0,0.0,0.0
1312,70834326,-35.3639107,149.1652351,722.3099975585938
1313,70854319,-35.36392,149.165235,724.1199951171875
1314,70874313,-35.3639292,149.165235,725.9199829101562
1315,70894306,-35.3639386,149.1652349,727.719970703125
1316,70914299,0.0,0.0,0.0
1318,70934292,-35.3639572,149.1652349,731.2999877929688
1319,70954286,-35.3639663,149.1652348,733.0900268554688
1320,70974279,-35.3639757,149.1652348,734.8699951171875
1321,70994272,-35.363985,149.1652348,736.6500244140625
1322,71014266,0.0,0.0,0.0
1325,71034259,-35.3640035,149.1652346,740.2000122070312
1326,71054252,-35.3640128,149.1652346,741.969970703125
1327,71074245,-35.3640221,149.1652346,743.72998046875
1328,71094239,-35.3640314,149.1652346,745.489990234375
1329,71114232,0.0,0.0,0.0
1331,71134225,-35.3640499,149.1652345,749.0
1332,71154219,-35.3640592,149.1652345,750.75
1333,71174212,-35.3640685,149.1652345,752.489990234375
1334,71194205,-35.3640776,149.1652344,754.22998046875
1335,71214198,0.0,0.0,0.0
1338,71234192,-35.3640962,149.1652344,757.7000122070312
1339,71254185,-35.3641055,149.1652342,759.4299926757812
1340,71274178,-35.3641147,149.1652342,761.1500244140625
1341,71294172,-35.3641239,149.1652342,762.8699951171875
1342,71314165,0.0,0.0,0.0
1344,71334158,-35.3641426,149.1652341,766.2999877929688
1345,71354151,-35.3641518,149.1652341,768.010009765625
1346,71374145,-35.364161,149.1652341,769.719970703125
1347,71394138,-35.3641703,149.1652341,771.4199829101562
1348,71414131,0.0,0.0,0.0
1351,71434124,-35.3641888,149.165234,774.8099975585938
1352,71454118,-35.364198,149.165234,776.5
1353,71474111,-35.3642072,149.1652339,778.1799926757812
1354,71494104,-35.3642166,149.1652339,779.8699951171875
1355,71514098,0.0,0.0,0.0
1357,71534091,-35.3642351,149.1652337,783.219970703125
1358,71554084,-35.3642442,149.1652337,784.8900146484375
1359,71574077,-35.3642536,149.1652337,786.5599975585938
1360,71594071,-35.3642628,149.1652336,788.219970703125
1361,71614064,0.0,0.0,0.0
1364,71634057,-35.3642813,149.1652336,791.530029296875
1365,71654051,-35.3642904,149.1652336,793.1799926757812
1366,71674044,-35.3642998,149.1652336,794.8300170898438
1367,71694037,-35.364309,149.1652336,796.469970703125
1368,71714030,0.0,0.0,0.0
1370,71734024,-35.3643275,149.1652335,799.75
1371,71754017,-35.3643366,149.1652334,801.3800048828125
1372,71774010,-35.364346,149.1652334,803.0
1373,71794004,-35.3643552,149.1652334,804.6300048828125
1374,71813997,-35.3643095,149.1652335,796.5
1376,71833990,0.0,0.0,0.0
1378,71853983,-35.3643828,149.1652332,809.469970703125
1379,71873977,-35.364392,149.1652332,811.0800170898438
1380,71893970,-35.3644013,149.1652332,812.6900024414062
1381,71913963,-35.3644106,149.1652332,814.2899780273438
1382,71933956,0.0,0.0,0.0
1384,71954949,-35.3644295,149.1652331,817.5599975585938
1385,71974943,-35.3644387,149.1652331,819.1400146484375
1386,71994936,-35.3644479,149.165233,820.72998046875
1387,72014929,-35.364402,149.1652332,812.76
1389,72034923,0.0,0.0,0.0
1391,72054916,-35.3644756,149.1652329,825.4600219726562
1392,72074909,-35.3644848,149.1652329,827.030029296875
1393,72094902,-35.364494,149.1652329,828.5900268554688
1394,72114896,-35.3645032,149.1652327,830.1500244140625
1395,72134889,0.0,0.0,0.0
1397,72154882,-35.3645217,149.1652327,833.260009765625
1398,72174876,-35.3645309,149.1652327,834.8099975585938
1399,72194869,-35.3645401,149.1652327,836.3599853515625
1400,72214862,-35.3644944,149.1652328,828.62
1402,72234855,0.0,0.0,0.0
1404,72254849,-35.3645676,149.1652326,840.969970703125
1405,72274842,-35.3645768,149.1652326,842.5
1406,72294835,-35.364586,149.1652325,844.030029296875
1407,72314828,-35.3645953,149.1652325,845.5499877929688
1408,72334822,0.0,0.0,0.0
1410,72354815,-35.3646137,149.1652323,848.5800170898438
1411,72374808,-35.3646229,149.1652323,850.0900268554688
1412,72394802,-35.3646321,149.1652323,851.5999755859375
1413,72414795,-35.3645865,149.1652325,844.06
1415,72434788,0.0,0.0,0.0
1417,72454781,-35.3646597,149.1652322,856.0999755859375
1418,72474775,-35.3646689,149.1652322,857.5900268554688
1419,72494768,-35.3646781,149.1652322,859.0800170898438
1420,72514761,-35.3646873,149.1652321,860.5599975585938
1421,72534755,0.0,0.0,0.0
1423,72554748,-35.3647057,149.1652321,863.510009765625
1424,72574741,-35.3647148,149.165232,864.989990234375
1425,72594734,-35.364724,149.165232,866.4500122070312
1426,72614728,-35.3646785,149.1652322,859.1
1428,72634721,0.0,0.0,0.0
1430,72654714,-35.3647516,149.1652318,870.8300170898438
1431,72674708,-35.3647608,149.1652318,872.2899780273438
1432,72694701,-35.36477,149.1652317,873.72998046875
1433,72714694,-35.3647792,149.1652317,875.1799926757812
1434,72734687,0.0,0.0,0.0
1436,72754681,-35.3647975,149.1652317,878.0599975585938
1437,72774674,-35.3648066,149.1652317,879.489990234375
1438,72794667,-35.3648158,149.1652317,880.9199829101562
1439,72814660,-35.3647704,149.1652318,873.76
1441,72834654,0.0,0.0,0.0
1443,72854647,-35.3648435,149.1652316,885.1799926757812
1444,72874640,-35.3648526,149.1652315,886.5900268554688
1445,72894634,-35.3648618,149.1652315,888.0
1446,72914627,-35.364871,149.1652315,889.4099731445312
1447,72934620,0.0,0.0,0.0
1449,72954613,-35.3648893,149.1652313,892.2100219726562
1450,72974607,-35.3648984,149.1652313,893.5999755859375
1451,72994600,-35.3649076,149.1652312,894.989990234375
1452,73014593,-35.3648622,149.1652315,888.02
1454,73034587,0.0,0.0,0.0
1456,73054580,-35.3649352,149.1652312,899.1400146484375
1457,73074573,-35.3649443,149.1652312,900.510009765625
1458,73094566,-35.3649535,149.1652312,901.8900146484375
1459,73114560,-35.3649627,149.1652311,903.25
1460,73134553,0.0,0.0,0.0
1462,73154546,-35.364981,149.1652311,905.969970703125
1463,73174540,-35.3649902,149.165231,907.3300170898438
1464,73194533,-35.3649993,149.165231,908.6799926757812
1465,73214526,-35.3649539,149.1652311,901.9
1467,73234519,0.0,0.0,0.0
1469,73254513,-35.3650267,149.1652308,912.7100219726562
1470,73274506,-35.3650359,149.1652308,914.0499877929688
1471,73294499,-35.365045,149.1652308,915.3800048828125
1472,73314492,-35.3650543,149.1652308,916.7100219726562
1473,73334486,0.0,0.0,0.0
1475,73354479,-35.3650726,149.1652307,919.3499755859375
1476,73374472,-35.3650817,149.1652307,920.6699829101562
1477,73394466,-35.3650909,149.1652306,921.97998046875
1478,73414459,-35.3650455,149.1652308,915.4
1480,73434452,0.0,0.0,0.0
1482,73454445,-35.3651183,149.1652305,925.8900146484375
1483,73474439,-35.3651275,149.1652305,927.1900024414062
1484,73494432,-35.3651366,149.1652305,928.47998046875
1485,73514425,-35.3651458,149.1652303,929.77001953125
1486,73534419,0.0,0.0,0.0
1488,73554412,-35.365164,149.1652303,932.3400268554688
1489,73574405,-35.3651732,149.1652303,933.6199951171875
1490,73594398,-35.3651823,149.1652303,934.8900146484375
1492,73614392,-35.3651915,149.1652303,936.1599731445312
1493,73634385,0.0,0.0,0.0
1495,73654378,-35.3652097,149.1652302,938.6900024414062
1496,73674372,-35.3652188,149.1652302,939.9500122070312
1497,73694365,-35.365228,149.1652301,941.2000122070312
1498,73714358,-35.3652371,149.1652301,942.4500122070312
1499,73734351,0.0,0.0,0.0
1501,73754345,-35.3652553,149.1652299,944.9400024414062
1502,73774338,-35.3652644,149.1652299,946.1799926757812
1503,73794331,-35.3652736,149.1652299,947.4099731445312
1505,73814324,-35.3652827,149.1652298,948.6400146484375
1506,73834318,0.0,0.0,0.0
1508,73854311,-35.365301,149.1652298,951.0900268554688
1509,73874304,-35.3653101,149.1652298,952.3099975585938
1510,73894298,-35.3653192,149.1652298,953.530029296875
1511,73914291,-35.3653283,149.1652298,954.739990234375
1512,73934284,0.0,0.0,0.0
1514,73954277,-35.3653466,149.1652297,957.1500244140625
1515,73974271,-35.3653557,149.1652297,958.3499755859375
1516,73994264,-35.3653648,149.1652296,959.5499877929688
1518,74014257,-35.365374,149.1652296,960.739990234375
1519,74034251,0.0,0.0,0.0
1521,74054244,-35.3653922,149.1652294,963.1099853515625
1522,74074237,-35.3654013,149.1652294,964.2899780273438
1523,74094230,-35.3654104,149.1652294,965.469970703125
1524,74114224,-35.3654195,149.1652293,966.6400146484375
1525,74134217,0.0,0.0,0.0
1527,74154210,-35.3654378,149.1652293,968.97998046875
1528,74174204,-35.3654469,149.1652293,970.1400146484375
1529,74194197,-35.365456,149.1652293,971.2899780273438
1531,74214190,-35.3654651,149.1652293,972.4500122070312
1532,74234183,0.0,0.0,0.0
1534,74254177,-35.3654833,149.1652292,974.739990234375
1535,74274170,-35.3654924,149.1652292,975.8800048828125
1536,74294163,-35.3655016,149.1652291,977.02001953125
1537,74314156,-35.3655107,149.1652291,978.1599731445312
1538,74334150,0.0,0.0,0.0
1540,74354143,-35.3655289,149.1652289,980.4099731445312
1541,74374136,-35.365538,149.1652289,981.530029296875
1542,74394130,-35.3655472,149.1652289,982.6500244140625
1544,74414123,-35.3655563,149.1652289,983.77001953125
1546,74434116,-35.3655654,149.1652289,984.8800048828125
1547,74454109,-35.3655745,149.1652289,985.97998046875
1548,74474103,-35.3655836,149.1652288,987.0900268554688
1549,74494096,-35.3655927,149.1652288,988.1900024414062
1550,74514089,-35.3656018,149.1652287,989.280029296875
1551,74534083,0.0,0.0,0.0
1553,74554076,-35.36562,149.1652287,991.4600219726562
1554,74574069,-35.3656291,149.1652286,992.5399780273438
1555,74594062,-35.3656382,149.1652286,993.6199951171875
1556,74614056,-35.3655931,149.1652288,988.19
1559,74634049,-35.3656564,149.1652284,995.77001953125
1560,74654042,-35.3656654,149.1652284,996.8400268554688
1561,74674036,-35.3656745,149.1652284,997.9000244140625
1562,74694029,-35.3656835,149.1652284,998.9600219726562
1563,74714022,-35.3656926,149.1652284,1000.02001953125
1564,74734015,0.0,0.0,0.0
1566,74754009,-35.3657108,149.1652283,1002.1199951171875
1567,74774002,-35.3657199,149.1652283,1003.1699829101562
1568,74793995,-35.365729,149.1652283,1004.2100219726562
1569,74813988,-35.3656843,149.1652284,998.99
1571,74833982,-35.3657472,149.1652282,1006.280029296875
1573,74853975,-35.3657563,149.1652282,1007.3099975585938
1574,74873968,-35.3657654,149.1652281,1008.3300170898438
1575,74893962,-35.3657745,149.1652281,1009.3499755859375
1576,74913955,-35.3657836,149.1652281,1010.3699951171875
1577,74934948,-35.3657931,149.1652279,1011.4299926757812
1578,74954941,0.0,0.0,0.0
1580,74974934,-35.3658113,149.1652279,1013.4500122070312
1581,74994928,-35.3658203,149.1652279,1014.4500122070312
1582,75014921,-35.3657754,149.165228,1009.4
1584,75034914,-35.3658384,149.1652279,1016.4400024414062
1586,75054907,-35.3658475,149.1652278,1017.4299926757812
1587,75074901,-35.3658567,149.1652278,1018.4199829101562
1588,75094894,-35.3658657,149.1652278,1019.4000244140625
1589,75114887,-35.3658748,149.1652277,1020.3800048828125
1590,75134881,-35.3658839,149.1652277,1021.3599853515625
1591,75154874,0.0,0.0,0.0
1593,75174867,-35.365902,149.1652275,1023.2899780273438
1594,75194860,-35.3659111,149.1652275,1024.260009765625
1595,75214854,-35.3658662,149.1652277,1019.4
1597,75234847,-35.3659291,149.1652274,1026.1700439453125
1599,75254840,-35.3659382,149.1652274,1027.1199951171875
1600,75274834,-35.3659473,149.1652274,1028.0699462890625
1601,75294827,-35.3659564,149.1652274,1029.010009765625
1602,75314820,-35.3659655,149.1652274,1029.949951171875
1603,75334813,-35.3659746,149.1652274,1030.8900146484375
1604,75354807,0.0,0.0,0.0
1606,75374800,-35.3659927,149.1652273,1032.75
1607,75394793,-35.3660018,149.1652273,1033.6700439453125
1608,75414787,-35.3659569,149.1652274,1029.01
1610,75434780,-35.3660199,149.1652272,1035.510009765625
1612,75454773,-35.3660288,149.1652272,1036.4200439453125
1613,75474766,-35.3660379,149.165227,1037.3299560546875
1614,75494760,-35.366047,149.165227,1038.239990234375
1615,75514753,-35.3660561,149.165227,1039.1400146484375
1616,75534746,-35.3660652,149.1652269,1040.0400390625
1617,75554739,0.0,0.0,0.0
1619,75574733,-35.3660833,149.1652269,1041.8199462890625
1620,75594726,-35.3660923,149.1652269,1042.7099609375
1621,75614719,-35.3660474,149.165227,1038.23
1623,75634713,-35.3661103,149.1652269,1044.4599609375
1625,75654706,-35.3661194,149.1652268,1045.3399658203125
1626,75674699,-35.3661284,149.1652268,1046.2099609375
1627,75694692,-35.3661376,149.1652268,1047.0799560546875
1628,75714686,-35.3661466,149.1652267,1047.93994140625
1629,75734679,-35.3661557,149.1652267,1048.800048828125
1630,75754672,0.0,0.0,0.0
1632,75774666,-35.3661738,149.1652265,1050.5
1633,75794659,-35.3661828,149.1652265,1051.3499755859375
1634,75814652,-35.366138,149.1652267,1047.07
1636,75834645,-35.3662008,149.1652265,1053.030029296875
1638,75854639,-35.3662099,149.1652265,1053.8699951171875
1639,75874632,-35.366219,149.1652265,1054.699951171875
1640,75894625,-35.366228,149.1652264,1055.530029296875
1641,75914619,-35.3662371,149.1652264,1056.3499755859375
1642,75934612,-35.3662461,149.1652264,1057.1700439453125
1643,75954605,0.0,0.0,0.0
1645,75974598,-35.3662641,149.1652263,1058.800048828125
1646,75994592,-35.3662731,149.1652263,1059.6099853515625
1647,76014585,-35.3662285,149.1652264,1055.52
1649,76034578,-35.3662913,149.1652262,1061.2099609375
1651,76054571,-35.3663003,149.1652262,1062.010009765625
1652,76074565,-35.3663093,149.165226,1062.800048828125
1653,76094558,-35.3663184,149.165226,1063.5899658203125
1654,76114551,-35.3663273,149.165226,1064.3800048828125
1655,76134545,-35.3663364,149.165226,1065.1600341796875
1656,76154538,0.0,0.0,0.0
1658,76174531,-35.3663545,149.1652259,1066.7099609375
1659,76194524,-35.3663635,149.1652259,1067.47998046875
1660,76214518,-35.3663188,149.165226,1063.58
1662,76234511,-35.3663814,149.1652258,1069.010009765625
1664,76254504,-35.3663905,149.1652258,1069.77001953125
1665,76274498,-35.3663996,149.1652258,1070.52001953125
1666,76294491,-35.3664086,149.1652256,1071.27001953125
1667,76314484,-35.3664176,149.1652256,1072.02001953125
1668,76334477,-35.3664265,149.1652256,1072.760009765625
1669,76354471,0.0,0.0,0.0
1671,76374464,-35.3664446,149.1652255,1074.22998046875
1672,76394457,-35.3664536,149.1652255,1074.9599609375
1673,76414451,-35.3664089,149.1652257,1071.26
1675,76434444,-35.3664715,149.1652255,1076.4100341796875
1677,76454437,-35.3664805,149.1652255,1077.1300048828125
1678,76474430,-35.3664895,149.1652254,1077.8399658203125
1679,76494424,-35.3664985,149.1652254,1078.550048828125
1680,76514417,-35.3665075,149.1652253,1079.260009765625
1681,76534410,-35.3665164,149.1652253,1079.9599609375
1682,76554403,0.0,0.0,0.0
1684,76574397,-35.3665345,149.1652251,1081.3599853515625
1685,76594390,-35.3665434,149.1652251,1082.050048828125
1686,76614383,-35.3664989,149.1652254,1078.54
1688,76634377,-35.3665614,149.165225,1083.4200439453125
1690,76654370,-35.3665704,149.165225,1084.0999755859375
1691,76674363,-35.3665794,149.165225,1084.780029296875
1692,76694356,-35.3665882,149.165225,1085.449951171875
1693,76714350,-35.3665972,149.165225,1086.1199951171875
1694,76734343,-35.3666063,149.165225,1086.780029296875
1695,76754336,0.0,0.0,0.0
1697,76774330,-35.3666241,149.1652249,1088.0999755859375
1698,76794323,-35.3666331,149.1652248,1088.75
1699,76814316,-35.3665887,149.165225,1085.42
1701,76834309,-35.3666511,149.1652248,1090.050048828125
1703,76854303,-35.3666601,149.1652246,1090.68994140625
1704,76874296,-35.366669,149.1652246,1091.3299560546875
1705,76894289,-35.366678,149.1652246,1091.9599609375
1706,76914283,-35.366687,149.1652245,1092.5899658203125
1707,76934276,-35.366696,149.1652245,1093.219970703125
1708,76954269,0.0,0.0,0.0
1710,76974262,-35.3667139,149.1652245,1094.4599609375
1711,76994256,-35.3667228,149.1652245,1095.0699462890625
1712,77014249,-35.3666784,149.1652246,1091.94
1714,77034242,-35.3667407,149.1652244,1096.2900390625
1715,77054235,0.0,0.0,0.0
1717,77074229,-35.3667587,149.1652243,1097.489990234375
1718,77094222,-35.3667675,149.1652243,1098.0899658203125
1719,77114215,-35.3667766,149.1652243,1098.6800537109375
1720,77134209,-35.3667855,149.1652241,1099.27001953125
1721,77154202,0.0,0.0,0.0
1723,77174195,-35.3668033,149.1652241,1100.4300537109375
1724,77194188,-35.3668124,149.1652241,1101.010009765625
1725,77214182,-35.366768,149.1652242,1098.07
1727,77234175,-35.3668302,149.165224,1102.1500244140625
1728,77254168,0.0,0.0,0.0
1730,77274162,-35.3668482,149.165224,1103.280029296875
1731,77294155,-35.3668571,149.1652239,1103.8299560546875
1732,77314148,-35.366866,149.1652239,1104.3900146484375
1733,77334141,-35.366875,149.1652238,1104.93994140625
1734,77354135,0.0,0.0,0.0
1736,77374128,-35.3668928,149.1652238,1106.02001953125
1737,77394121,-35.3669018,149.1652236,1106.56005859375
1738,77414115,-35.3668575,149.1652239,1103.81
1740,77434108,-35.3669196,149.1652236,1107.6300048828125
1741,77454101,0.0,0.0,0.0
1743,77474094,-35.3669375,149.1652236,1108.6800537109375
1744,77494088,-35.3669465,149.1652235,1109.199951171875
1745,77514081,-35.3669554,149.1652235,1109.7099609375
1746,77534074,-35.3669643,149.1652235,1110.22998046875
1747,77554067,0.0,0.0,0.0
1749,77574061,-35.3669821,149.1652234,1111.239990234375
1750,77594054,-35.3669911,149.1652232,1111.739990234375
1751,77614047,-35.3669469,149.1652234,1109.17
1753,77634041,-35.3670089,149.1652232,1112.72998046875
1754,77654034,0.0,0.0,0.0
1756,77674027,-35.3670268,149.1652231,1113.699951171875
1757,77694020,-35.3670356,149.1652231,1114.18994140625
1758,77714014,-35.3670446,149.1652231,1114.6600341796875
1759,77734007,-35.3670535,149.1652231,1115.1400146484375
1760,77754000,0.0,0.0,0.0
1762,77773994,-35.3670714,149.165223,1116.0699462890625
1763,77793987,-35.3670803,149.1652229,1116.5400390625
1764,77813980,-35.3670363,149.1652231,1114.16
1766,77833973,-35.3670981,149.1652229,1117.449951171875
1767,77853967,-35.367107,149.1652227,1117.9000244140625
1768,77873960,0.0,0.0,0.0
1770,77893953,-35.3671248,149.1652226,1118.800048828125
1771,77914946,-35.3671341,149.1652226,1119.260009765625
1772,77934939,-35.3671431,149.1652226,1119.68994140625
1773,77954933,-35.3671518,149.1652226,1120.1300048828125
1774,77974926,0.0,0.0,0.0
1776,77994919,-35.3671697,149.1652225,1120.97998046875
1777,78014913,-35.3671257,149.1652227,1118.79
1779,78034906,-35.3671875,149.1652225,1121.8199462890625
1780,78054899,-35.3671964,149.1652224,1122.22998046875
1781,78074892,0.0,0.0,0.0
1783,78094886,-35.3672142,149.1652222,1123.050048828125
1784,78114879,-35.3672229,149.1652222,1123.449951171875
1785,78134872,-35.3672319,149.1652222,1123.8499755859375
1786,78154866,-35.3672408,149.1652222,1124.25
1787,78174859,0.0,0.0,0.0
1789,78194852,-35.3672585,149.1652221,1125.02001953125
1790,78214845,-35.3672145,149.1652222,1123.02
1792,78234839,-35.3672762,149.165222,1125.7900390625
1793,78254832,-35.367285,149.165222,1126.1600341796875
1794,78274825,0.0,0.0,0.0
1796,78294819,-35.3673028,149.1652219,1126.9000244140625
1797,78314812,-35.3673116,149.1652219,1127.27001953125
1798,78334805,-35.3673203,149.1652217,1127.6300048828125
1799,78354798,-35.3673293,149.1652217,1127.989990234375
1800,78374792,0.0,0.0,0.0
1802,78394785,-35.3673469,149.1652217,1128.68994140625
1803,78414778,-35.3673031,149.1652219,1126.87
1805,78434771,-35.3673646,149.1652216,1129.3800048828125
1806,78454765,-35.3673734,149.1652216,1129.719970703125
1807,78474758,0.0,0.0,0.0
1809,78494751,-35.367391,149.1652215,1130.3900146484375
1810,78514745,-35.3673998,149.1652214,1130.7099609375
1811,78534738,-35.3674086,149.1652214,1131.0400390625
1812,78554731,-35.3674174,149.1652212,1131.3599853515625
1813,78574724,0.0,0.0,0.0
1815,78594718,-35.367435,149.1652212,1131.989990234375
1816,78614711,-35.3673914,149.1652214,1130.35
1818,78634704,-35.3674526,149.1652212,1132.5999755859375
1819,78654698,-35.3674613,149.1652211,1132.9100341796875
1820,78674691,0.0,0.0,0.0
1822,78694684,-35.3674789,149.165221,1133.5
1823,78714677,-35.3674877,149.165221,1133.7900390625
1824,78734671,-35.3674965,149.1652208,1134.0799560546875
1825,78754664,-35.3675053,149.1652208,1134.3699951171875
1826,78774657,0.0,0.0,0.0
1828,78794651,-35.3675227,149.1652207,1134.9200439453125
1829,78814644,-35.3674793,149.165221,1133.47
1831,78834637,-35.3675403,149.1652207,1135.469970703125
1832,78854630,-35.3675489,149.1652206,1135.739990234375
1833,78874624,0.0,0.0,0.0
1835,78894617,-35.3675664,149.1652205,1136.260009765625
1836,78914610,-35.3675753,149.1652205,1136.510009765625
1837,78934603,-35.367584,149.1652203,1136.77001953125
1838,78954597,-35.3675926,149.1652203,1137.02001953125
1839,78974590,0.0,0.0,0.0
1841,78994583,-35.3676102,149.1652202,1137.510009765625
1842,79014577,-35.3675669,149.1652205,1136.23
1844,79034570,-35.3676276,149.1652202,1137.97998046875
1845,79054563,-35.3676363,149.1652201,1138.2099609375
1846,79074556,0.0,0.0,0.0
1848,79094550,-35.3676538,149.16522,1138.6700439453125
1849,79114543,-35.3676624,149.16522,1138.8900146484375
1850,79134536,-35.367671,149.1652198,1139.1099853515625
1851,79154530,-35.3676798,149.1652198,1139.3199462890625
1852,79174523,0.0,0.0,0.0
1854,79194516,-35.3676971,149.1652197,1139.739990234375
1855,79214509,-35.367654,149.1652199,1138.63
1857,79234503,-35.3677146,149.1652196,1140.1500244140625
1858,79254496,-35.3677232,149.1652196,1140.3499755859375
1859,79274489,0.0,0.0,0.0
1861,79294483,-35.3677406,149.1652195,1140.72998046875
1862,79314476,-35.3677492,149.1652193,1140.9200439453125
1863,79334469,-35.3677579,149.1652193,1141.1099853515625
1864,79354462,-35.3677665,149.1652193,1141.2900390625
1865,79374456,0.0,0.0,0.0
1867,79394449,-35.3677838,149.1652192,1141.6400146484375
1868,79414442,-35.3677409,149.1652194,1140.7
1870,79434435,-35.3678011,149.1652191,1141.97998046875
1871,79454429,-35.3678096,149.1652189,1142.1500244140625
1872,79474422,0.0,0.0,0.0
1874,79494415,-35.367827,149.1652188,1142.469970703125
1875,79514409,-35.3678356,149.1652188,1142.6199951171875
1876,79534402,-35.3678442,149.1652188,1142.77001953125
1877,79554395,-35.3678528,149.1652187,1142.9200439453125
1878,79574388,0.0,0.0,0.0
1880,79594382,-35.3678699,149.1652186,1143.2099609375
1881,79614375,-35.3678273,149.1652189,1142.43
1883,79634368,-35.3678872,149.1652184,1143.47998046875
1884,79654362,-35.3678958,149.1652183,1143.6199951171875
1885,79674355,0.0,0.0,0.0
1887,79694348,-35.367913,149.1652183,1143.8699951171875
1888,79714341,-35.3679215,149.1652182,1144.0
1889,79734335,-35.36793,149.1652182,1144.1199951171875
1890,79754328,-35.3679386,149.1652181,1144.22998046875
1891,79774321,0.0,0.0,0.0
1893,79794315,-35.3679558,149.1652179,1144.4599609375
1894,79814308,-35.3679133,149.1652183,1143.84
1896,79834301,-35.3679729,149.1652178,1144.6700439453125
1897,79854294,-35.3679815,149.1652178,1144.77001953125
1898,79874288,0.0,0.0,0.0
1900,79894281,-35.3679986,149.1652176,1144.9599609375
1901,79914274,-35.3680071,149.1652176,1145.050048828125
1902,79934267,-35.3680157,149.1652174,1145.1400146484375
1903,79954261,-35.3680242,149.1652174,1145.22998046875
1904,79974254,0.0,0.0,0.0
1906,79994247,-35.3680412,149.1652173,1145.3900146484375
1907,80014241,-35.367999,149.1652176,1144.92
1909,80034234,-35.3680583,149.1652171,1145.5400390625
1910,80054227,-35.3680668,149.1652169,1145.5999755859375
1911,80074220,0.0,0.0,0.0
1913,80094214,-35.3680838,149.1652169,1145.72998046875
1914,80114207,-35.3680923,149.1652168,1145.7900390625
1915,80134200,-35.3681008,149.1652167,1145.8499755859375
1916,80154194,-35.3681093,149.1652165,1145.9100341796875
1918,80174187,-35.3681178,149.1652164,1145.9599609375
1919,80194180,-35.3681263,149.1652164,1146.0
1920,80214173,-35.3680842,149.1652169,1145.7
1922,80234167,-35.3681432,149.1652163,1146.0899658203125
1923,80254160,-35.3681517,149.1652162,1146.1300048828125
1924,80274153,0.0,0.0,0.0
1926,80294147,-35.3681687,149.1652159,1146.199951171875
1927,80314140,-35.368177,149.1652159,1146.22998046875
1928,80334133,-35.3681855,149.1652158,1146.25
1929,80354126,-35.368194,149.1652157,1146.27001953125
1931,80374120,-35.3682024,149.1652155,1146.2900390625
1932,80394113,-35.3682109,149.1652154,1146.31005859375
1933,80414106,-35.368169,149.1652159,1146.16
1935,80434099,-35.3682279,149.1652153,1146.3399658203125
1936,80454093,-35.3682363,149.1652152,1146.3399658203125
1937,80474086,0.0,0.0,0.0
1939,80494079,-35.3682532,149.165215,1146.3499755859375
1940,80514073,-35.3682615,149.1652149,1146.3499755859375
1941,80534066,-35.36827,149.1652148,1146.3499755859375
1942,80554059,-35.3682784,149.1652147,1146.3399658203125
1944,80574052,-35.3682869,149.1652145,1146.3299560546875
1945,80594046,-35.3682953,149.1652145,1146.3199462890625
1946,80614039,-35.3682535,149.165215,1146.31
